source_text	important_entities	informal_paraphrase	source_text_inform_score	informal_paraphrase_inform_score	informal_increase	is_manual_rewrite
Can you tell me their location? Do they by chance have live music?	[]	can u tell me where they are? do they have live music by chance?	0.0037555170711129	0.9763018488883972	0.9725463318172842	0
What sort of food do you want?	[]	what kind of food do u want?	0.0104487435892224	0.983035445213318	0.9725867016240954	0
Where do you want to pick it up? When do you want it from?	[]	where do u wanna pick it up? when do u want it from?	0.0188253317028284	0.9918791651725768	0.9730538334697484	0
Can you please help me find me a good restaurant?	[]	can u help me find a good restaurant?	0.0069445325061678	0.980139136314392	0.9731946038082242	0
Yes, the place is child-friendly.	[]	yeah the place is kid friendly.	0.0036597282160073	0.9770373106002808	0.9733775823842734	0
Is there anything else you want me to help you with?	[]	Is there anything else you want me to help u?	0.0184067673981189	0.9918091893196106	0.9734024219214916	0
Would you like to reserve this house right now?	[]	do u wanna reserve this house right now?	0.0153692513704299	0.9888423681259156	0.9734731167554856	0
Yes. Search it in San Francisco. I like Lobster very much and can you search for the one?	['San Francisco', ' Lobster']	yea, yeah. search it in san francisco... I like Lobster alot and can you search for the one?	0.0034914079587906	0.9771241545677184	0.9736327466089278	0
Would you like to see Pet Sematary?	['Pet Sematary']	do u wanna see pet sematary?	0.0151466038078069	0.9888272285461426	0.9736806247383356	1
How long do you need it? Where do you want to rent it from? Do you prefer a Full-size or a Standard?	[]	how long do u need it? where do u want to rent it from? do you want a full size or standard?	0.0034158520866185	0.977108359336853	0.9736925072502344	0
So you want 3 tickets to a bus leaving to Los Angeles from San Francisco on March 7th at 1 pm. Is that correct?	['San Francisco', ' Los Angeles', ' March 7th', ' 1 pm']	so u want 3 tickets to a bus leaving los angeles from san francisco on march 7 at 1pm Is it right?	0.0038287132047116	0.9775503873825072	0.9737216741777956	0
What are you interested in looking for? Do you have any preference on the city to look for the event?	[]	what stuff are u interested in? any preferences in city?	0.0033842946868389	0.977277398109436	0.973893103422597	1
How many tickets would you like to purchase?	[]	how many tickets do u want to buy?	0.0057259504683315	0.9796890616416932	0.9739631111733617	0
Sound fine. I think I would like to book a restaurant near there at about quarter to 12 in the morning.	['quarter to 12 in the morning']	cool! I think I wanna book a restaurant near there at smth like quarter to 12 in the morning.	0.0031017353758215	0.9771058559417723	0.9740041205659508	1
Yes, find me something like Kishi Bashi on 6th of this month and in New York.	['Kishi Bashi', ' 6th of this month', ' New York']	yea find me something like kishi bashi on 6th of this month and in new york.	0.0153850996866822	0.9895269870758056	0.9741418873891234	0
Please confirm the following: The reservation is for 1:15 pm and on March 8th.	['1:15 pm', 'March 8th']	plz confirm - u reserve for 1:15 pm and on March 8.	0.0071787200868129	0.9817343950271606	0.9745556749403476	1
Do you like to reserve the tickets now?	[]	do u want to reserve the tickets now?	0.0161443799734115	0.9907017946243286	0.974557414650917	0
I am in a plan to go for a short trip and for which I need to search for one-way flights. Can you search for the one which is suitable to me?	[]	I'm gonna go for a short trip and look for one way flights. can u search for the one thats right for me?	0.0029726570937782	0.9775413870811462	0.974568729987368	0
Yes, it is free and kid friendly.	[]	yea its free and kid friendly	0.0054145618341863	0.9799909591674804	0.9745763973332942	0
Sure, please confirm the following details: Now playing Stockholm without subtitles.	['Stockholm']	yeah, plz confirm -  playing Stockholm without subtitles.	0.0073388265445828	0.982072412967682	0.974733586423099	1
Lovely! Would you like me to book the tickets for you?	[]	yea, that's so cool! do you want me to book the tickets for u?	0.0155331874266266	0.9905072450637816	0.9749740576371552	0
Please confirm these details: scheduling of a visit in Park View Apartments on March 14th.	['Park View Apartments', 'March 14th']	plz confirm - u will have a visit in park view on march 14	0.0087297279387712	0.9839522242546082	0.9752224963158368	1
Do you need anything else at the moment?	[]	do u need anything else right now?	0.0038154998328536	0.979122757911682	0.9753072580788285	0
Do you need any more help from me?	[]	do u need more help from me?	0.0052927690558135	0.9807569980621338	0.9754642290063202	0
At what time will you be dining at the establishment?	[]	when will u be dining at the establishment?	0.0032000839710235	0.9787188172340392	0.9755187332630156	0
Would you like to reserve this house now?	[]	do u wanna reserve this house now?	0.0147097622975707	0.990352213382721	0.9756424510851502	0
What time would you like me to reserve?	[]	what time would u want me to reserve?	0.0053583099506795	0.9810941219329834	0.975735811982304	0
When do you need the car and at what time?	[]	when do u need the car and what time.	0.01686049439013	0.9926315546035768	0.9757710602134466	0
Where do you want to look for a salon?	[]	where do u wanna look for a salon?	0.0169790517538785	0.9928067922592164	0.9758277405053376	0
Cool, thank you. Can you put some music on for me?	[]	Cool, thanks:) can you put some music on for me.	0.0040014581754803	0.9799212217330932	0.9759197635576128	0
Do you have anything in mind? Like Indian, Italian, Chinese, or anything else?	['Indian', ' Italian']	do u have anything in mind? like indian, italian, chinese, etc.	0.0120565565302968	0.9879963994026184	0.9759398428723216	0
Would you like to go ahead and buy tickets?	[]	do u wanna go ahead and buy tickets?	0.0170113239437341	0.9930577278137208	0.9760464038699864	0
Where did you want to visit?	[]	where did u wanna go?	0.0113424910232424	0.9875857830047609	0.9762432919815184	0
yes, they serve alcohol.	[]	yeah u may buy alco at their place	0.0163962859660387	0.9926922917366028	0.976296005770564	1
Okay, and you are confirming that you want the movie Mad Max: Fury Road to begin now without subtitles?	['Mad Max: Fury Road']	ok and you're saying you want mad max: fury road to start now without subtitles.	0.0041956701315939	0.9804972410202026	0.9763015708886088	0
Would you like me to transfer any funds?	[]	do u want me to transfer any money?	0.0037225151900202	0.9802127480506896	0.9764902328606696	0
Would you like to go to a museum? There is the American Museum of Natural History in NYC.	['American Museum of Natural History']	do u wanna go to a museum? there is the american museum of natural history in ny	0.0037643064279109	0.9803645610809326	0.9766002546530216	0
I'd like to watch a drama movie while I'm there. I'm ok with a regular show.	['drama']	i wanna watch a drama movie while im there i'm ok with a regular show.	0.0170009862631559	0.9936249256134032	0.9766239393502474	0
What time do you want to make the reservation for?	[]	what time do u wanna make the reservation for?	0.0150713035836815	0.991722285747528	0.9766509821638464	0
That is the flight I am more interested in.	[]	thats the flight i like more.	0.0058782477863132	0.982580840587616	0.9767025928013028	0
What time are you available?	[]	when do u have some time?	0.0054368223063647	0.9821555018424988	0.976718679536134	1
What genre did you have in mind?	[]	what genre did u think in mind?	0.0108201531693339	0.987931787967682	0.977111634798348	0
That sounds great! Could you schedule an appointment there the day after tomorrow at afternoon 2:30?	['afternoon 2:30', 'day after tomorrow']	perfect! plz schedule it for the day after tomorrow at afternoon 2:30?	0.0056883869692683	0.9828431010246276	0.9771547140553594	1
Would you like me to search for movies in San Francisco?	['San Francisco']	do u want to search for movies in san francisco?	0.0050290320068597	0.9822065830230712	0.9771775510162116	0
When would you like to return it?	[]	when do u wanna return it?	0.0043457439169287	0.9815728664398192	0.9772271225228906	0
Please confirm: playing Breakthrough with subtitles.	['Breakthrough']	hey plz check this up - u wanna play breakthrough with subs	0.0180620402097702	0.9953501224517822	0.977288082242012	1
When do you want to return it?	[]	when do u wanna return it?	0.0042562941089272	0.9815728664398192	0.977316572330892	0
What time frame and what city or area would you like me to search in?	[]	what time frame and what city/area would u like me to search in?	0.007927224971354	0.9853150844573976	0.9773878594860436	0
Thank you. Can you find a song?	[]	thanks :) Thanks can u find a song?	0.0042411787435412	0.9817325472831726	0.9774913685396314	0
Yes that is accurate.	[]	yea that's right.	0.004321604501456	0.9819375276565552	0.9776159231550992	0
What city are you in?	[]	what city are u in?	0.01432691141963	0.9919779300689696	0.9776510186493396	0
Thank you. Can you find me a cab too?	[]	thanks :) Thanks can u find me a cab too?	0.0122337928041815	0.9899237751960754	0.977689982391894	0
Do you have a date in mind, for when you want to watch the movie?	[]	do u have a date in mind when you want to watch the movie?	0.0122049814090132	0.990051567554474	0.9778465861454606	0
Can you tell me the kind of movie it is, and the address of the theater?	[]	can u tell me what kind of movie it is and the address of the theater?	0.0092564793303608	0.9871715903282166	0.9779151109978556	0
Do you have something else available? I'd like to go to SD and will leave on March 4th.	['SD', ' March 4th']	do u have something else out there? i wanna go to SD and leave march 4th	0.0082358252257108	0.9861968159675598	0.977960990741849	0
Can you look for films which are playing in Menlo Park?	['Menlo Park']	can u look for movies in menlo park?	0.014551680535078	0.9925231337547302	0.9779714532196522	0
Can you check a different date?	[]	can u check out a different date?	0.0151563081890344	0.993154764175415	0.9779984559863806	0
Yes that is correct.	[]	yea that's right.	0.0038896091282367	0.9819375276565552	0.9780479185283184	0
What date do you want to pick up the car?	[]	what date do u wanna pick up the car?	0.0141677428036928	0.9922542572021484	0.9780865143984556	0
Where would you like to leave from and at what time on March 2nd?	['March 2nd']	where would u want to leave from and when on march 2nd?	0.0141713935881853	0.9925599098205566	0.9783885162323712	0
Could you suggest another?	[]	can u suggest another?	0.0068062292411923	0.985206663608551	0.9784004343673588	0
When do you want to schedule the visit?	[]	when do u wanna schedule the visit.	0.0074668042361736	0.9859138131141664	0.9784470088779926	0
Thanks. Can you find me a round trip flight from San Fran to the event? I want to return on the 12th of March.	['San Fran', ' 12th of March']	thanks:-) can u find me a round trip flight from san francisco? i want to come back on the 12th of march	0.014899244531989	0.9933912754058838	0.9784920308738948	0
What city are you planning to visit?	[]	what city are u going to go to?	0.014439258724451	0.9929946064949036	0.9785553477704524	0
Where are they located and are their prices extravagant?	[]	where are they?? and what about their prices? extravagant?	0.003790132002905	0.98234760761261	0.9785574756097049	1
Can we try another bus? I do need to get to Sacramento, CA. There will be four of us. Can we lave in the evening 7:30?	['Sacramento, CA', 'evening 7:30']	maybe another bus?.... I wanna go to sacramento, california. four tickets. anything leaving at 7:30?	0.0045704920776188	0.9832362532615662	0.9786657611839472	1
What day do you want to pick up the car?	[]	what day do u wanna pick up the car?	0.0116435857489705	0.9903253316879272	0.9786817459389568	0
Do you wish to purchase some tickets to this event?	[]	do u want to buy some tickets to this event?	0.0031249970197677	0.9819061756134032	0.9787811785936356	0
What day would you like me to check?	[]	what day would u want me to check?	0.0085597680881619	0.9874273538589478	0.9788675857707858	0
Where are you going and what date are you departing?	[]	where are you going and what date are u leaving?	0.0131066218018531	0.9922145009040833	0.97910787910223	0
What date did you want information on?	[]	what date did u want to know?	0.0047919983044266	0.9841271042823792	0.9793351059779524	0
The Nationals Vs Rockies is supposed to be good. I want to find something in District of Columbia.	['Nationals Vs Rockies', 'District of Columbia']	Nationals Vs Rockies shoukd be cool.. i wanna smth in columbia district	0.0149612873792648	0.994297444820404	0.9793361574411392	1
How long do you need it? When do you want to pick it up? And where do you want to get it from?	[]	how long do u need it? when do u wanna pick it up? and where do u want to get it from?	0.0117051489651203	0.9910640716552734	0.9793589226901532	0
Alright, so you would like to book 3 rooms at The Anndore House in Toronto, checking in on March 11th and checking out on March 12th. Is that right?	['The Anndore House', ' Toronto', ' March 11th', ' March 12th']	ok so you wanna book 3 rooms at the anndore house in toronto, check in on march 11 and checking out on march 12 Is it right?	0.007310674060136	0.9869503378868104	0.9796396638266742	0
Thanks. I'd also like to find a restaurant there. I like Pho food and I don't have a preference on price.	['Pho']	thanks:-) i'd like to find a restaurant there too. i like pho food and i don't care about price.	0.0100679639726877	0.9897751808166504	0.9797072168439628	0
That is wonderful and I'd like to reserve 1 room for 3 days with check in on the 3rd.	['3', ' the 3rd']	thats awesome and i wanna reserve 1 room for 3 days with check in on the 3rd.	0.0118992067873477	0.9919090867042542	0.9800098799169064	0
Of course! Where will you be departing from, when would you like to leave, and where is your destination?	[]	Of course, of course! where are you going from, when do u wanna go out and where is your destination?	0.0039447513408958	0.9839649200439452	0.9800201687030494	0
Just to confirm here, you are scheduling a visit to Bel Air and you wish to visit day after tomorrow.	['Bel Air', ' day after tomorrow']	Just to confirm here, you're going to be visiting Bel Air and u want to go there day after tomorrow.	0.0029339247848838	0.9830013513565063	0.9800674265716224	0
Where do you prefer to go?	[]	where do u want to go?	0.0108001604676246	0.9909020066261292	0.9801018461585044	0
Do you have a preference on the category of events? Any particular city I should search in?	[]	what events do u like? and where?	0.0032045238185673	0.9834694862365724	0.9802649624180048	1
Sorry, there are not any other show times available for this particular movie on that day. Would you like me to check another day or is there something else I can help you with?	[]	sorry there are no other shows on that day. do you want me to check another day or is there something I can help u with?	0.0029767302330583	0.9833866953849792	0.9804099651519208	0
I will be visiting Chicago the soonest. Please find attractions there.	['Chicago']	i'm going to chicago soon! go to the attractions there :)	0.0033500222489237	0.9839443564414978	0.980594334192574	0
When do you want to go? Do you have a specific dentist in mind?	[]	when do u wanna go? do you have a dentist in mind?	0.0058534857816994	0.9865078926086426	0.9806544068269432	0
Thank you so much for your help. I wish to search a movie to watch online. Drama movie will be great.	['Drama']	thanks for your help:) i wanna look up a movie to watch online Drama movie will be a great one!	0.0032213956583291	0.9840703010559082	0.9808489053975792	0
Are you picking it up in Fresno? What time do you need it and how long will you be renting it?	['Fresno']	are you picking it up in freno? what time do u need it and how long are you renting it?	0.0065636956132948	0.987558126449585	0.98099443083629	0
Thanks. Find a movie there that day.	[]	thanks:-) find a movie there that day	0.0136948153376579	0.994976043701172	0.981281228363514	0
Do you have any other events in your calendar?	[]	do u have any other things in your calendar?	0.0053517040796577	0.9866563081741332	0.9813046040944756	0
What do you prefer to eat?	[]	what do u want to eat?	0.0050240098498761	0.9863561391830444	0.9813321293331684	0
Yes. With a check-in date for tomorrow and I'd like to stay for two days	['tomorrow', ' two']	yea, yeah. with a check-in date for tomorrow and I wanna stay 2 days.	0.011563423089683	0.9929699301719666	0.9814065070822836	0
Thank you for your assistance. I'd like to look for a hotel there for 2 rooms; specifically, I require one where pets are permitted.	[]	thanks for your help :) i wanna look for a hotel there for 2 rooms, especially one where pets can be allowed.	0.0028274257201701	0.9842466115951538	0.9814191858749836	0
Can you tell me their location?	[]	can u tell me where they are?	0.0050307214260101	0.9866951704025269	0.9816644489765168	0
Thanks. Book a table at a local restaurant.	[]	thanks:-) book a table at a local restaurant	0.0053667644970119	0.9870561361312866	0.9816893716342748	0
Indeed, that is correct.	[]	yea thats right.	0.0084472158923745	0.9903662204742432	0.9819190045818686	0
Thank you. I would like to find songs now.	[]	thanks :) Thanks i wanna find songs now.	0.0040299925021827	0.9860613346099854	0.9820313421078026	0
You are departing from Union Station and you will be reaching Downtown Station	['Union Station', ' Downtown Station']	you're going from union station and u'll be at downtown station.	0.0034496097359806	0.9854958653450012	0.9820462556090206	0
Yes, I can help with that. Where would you be traveling for your trip?	[]	yeah i can help with that. where would u be going for your trip?	0.0031469482928514	0.9854074120521544	0.9822604637593032	0
Is there any preferred airlines. You have American Airlines, Delta Airlines and the like. When will you leave?	[]	Is there any fav airlines out there? u have american airlines, delta airlines, etc. when will u leave?	0.003464012639597	0.9857518076896667	0.9822877950500696	0
Any particular cuisine I should search for, such as American, Indian or something else?	['American', 'Indian']	u wanna American, Indian or any other cuisine?	0.0040976754389703	0.9864344596862792	0.982336784247309	1
What type of movies do you enjoy watching?	[]	what kind of movies do u like to watch?	0.007788476999849	0.9901797771453856	0.9823913001455368	0
What kind of food do you want? Mexican, Italian, or some other type of cuisine.	['Mexican', ' Italian']	what kind of food do u want? mexican, italian, or something like that.	0.0052466429769992	0.9876580834388732	0.982411440461874	0
You want to visit Arbor Apartments on March 13th, correct?	['Arbor Apartments', ' March 13th']	you wanna go to an arbor apartments on march 13 huh?	0.0034691584296524	0.9860878586769104	0.982618700247258	0
Please add to my calendar. Thanks.	[]	add to my calendar:) thanks :-)	0.0050058714114129	0.987667441368103	0.98266156995669	0
What types of films do you enjoy?	[]	what kind of movies do u like?	0.0051295277662575	0.9879987239837646	0.9828691962175072	0
Do you want Indian, Italian, or some other type of food?	['Indian', ' Italian']	do u want indian, italian or something?	0.0108931632712483	0.9937779903411864	0.9828848270699382	0
Rom-com movies. In particular, I prefer the Tom McCarthy's movies.	['Rom-com', ' Tom McCarthy']	rom-com movies... I especially like Tom McCarthys movies.	0.0039477576501667	0.9868972897529602	0.9829495321027936	0
What city would you like to search in and on which date? How many tickets would you like?	[]	what city do u want to search in and on what date? how many tickets do you want?	0.0049481922760605	0.987951934337616	0.9830037420615554	0
You would like to schedule a visit with alphaeus wise, md on March 12th for 10:30 am?	['alphaeus wise, md', ' 10:30 am', ' March 12th']	u wanna go to alphaeus wise on march 12 for 10:30?	0.0037951550912111	0.9869623780250548	0.9831672229338436	0
What specific hotel do you want the reservation for?	[]	what hotel do u want the reservation for.	0.0075493417680263	0.9908908009529114	0.983341459184885	0
Where are you departing from and travelling to?	[]	where are you going from and goin to.	0.0042887334711849	0.9877274036407472	0.983438670169562	0
It would be my pleasure to assist you. In order to assist you better, I'll need to know how long you will be keeping the car and the approximate time you will be picking it up. Also, where do you want to pick up the vehicle?	[]	I'd be happy to help you. you need to know how long u'll be keeping the car and when u'll pick it up. and where do u wanna pick up the car?	0.0028382593300193	0.9863380789756776	0.983499819645658	0
Would you like to reserve your room?	[]	do u wanna reserve your room?	0.0042448127642273	0.9878066182136536	0.9835618054494262	0
When do you want to leave and return?	[]	when do u wanna leave and go back?	0.0051839970983564	0.988779067993164	0.9835950708948076	0
I'd like to look at the apartment. Can you set up a visit on March 12th?	['March 12th']	i want to look at the apartment. can u set up a visit on march 12??	0.0029552122578024	0.9866402745246888	0.9836850622668862	0
Thanks. I'll need a three star hotel with wifi.	[]	thanks:-) i need a 3 star hotel with wifi	0.0109959254041314	0.994705855846405	0.9837099304422736	0
I like Black Veil Brides's songs. Can you find me something to listen to	['Black Veil Brides']	i like black vein brides songs can u find me something to listen to?	0.0080971037968993	0.991810142993927	0.9837130391970276	0
Hmmm, please tell me another event.	[]	hmhmhmh.. plz tell me another event.	0.0080936197191476	0.9920781254768372	0.9839845057576896	1
What type of events are you interested in and in which city do you want to find the events?	[]	what kind of things are you looking for and in what city do u want to find?	0.0056299418210983	0.989636480808258	0.9840065389871596	0
Thank you. I don't need anything else.	[]	thanks :) Thanks i dont need anything else.	0.005090762861073	0.9891077280044556	0.9840169651433824	0
I am trying to find some music to listen to. I really like Maty Noyes's music. Could you help me find some of his songs?	['Maty Noyes']	i'm trying to find some music to listen to. i like maty noyes's music. can u help me find some of his songs??	0.0037205454427748	0.9877859354019164	0.9840653899591416	0
I'm showing 1 film available now, titled The Upside. Do you think you would like that movie?	['The Upside']	i'm showing 1 movie now called the upside do u think you like that movie?	0.0099352272227406	0.994084894657135	0.9841496674343944	0
Please get me two tickets to the event that you found for me.	[]	plz gimme 2 tickets to the event that you found for me.	0.0039425701834261	0.9880973100662231	0.984154739882797	1
Would you like to continue with your reservation?	[]	do u want to keep on with your reservation?	0.0040051885880529	0.9882318377494812	0.9842266491614282	0
Yes, that works for me, and I'd like to reserve the room for two days, checking in on 9th of this month.	['two', ' 9th of this month']	yeah that works for me and i wanna reserve the room for 2 days on 9th of this month	0.0039366390556097	0.9881729483604432	0.9842363093048334	0
Until what date do you want the car and at what time will you need it? Where do you want to pick it up from?	[]	until what date do u want the car and when will you need it? where do u wanna pick it up from?	0.0080402856692671	0.9924774765968324	0.9844371909275652	0
Can you please again confirm that you will be leaving on March 9th and that you want to have 2 rooms booked at this hotel.	['March 9th']	can you confirm that u'll be leaving on march 9th and u want 2 rooms at this hotel	0.0061344834975898	0.9905980229377748	0.9844635394401848	0
Can you help me find a bus that goes to Sacramento? I'll need two tickets.	['Sacramento']	can u help me find a bus to Sacramento? 2 tickets.	0.0064346571452915	0.9909536838531494	0.9845190267078578	1
Yes. Can you play it on the speaker in kitchen, please.	[]	yea, yeah. can u play it on the speaker in kitchen please?	0.0053865341469645	0.990132451057434	0.9847459169104696	0
What city are you leaving from and when do you want to return?	[]	what city are you leaving from and when do u wanna come back?	0.0069434437900781	0.9917269945144652	0.9847835507243872	0
What day are you referring to?	[]	what day are u talking about?	0.0047388868406414	0.9895567297935486	0.9848178429529072	0
Do you want to be assisted with anything else?	[]	do u want to help with anything else?	0.0037321760319173	0.9886054396629332	0.984873263631016	0
Find me a place to eat Korean food and price is not a consideration.	['Korean']	gimme some place to eat korean food. i dont cae about price	0.0053073847666382	0.9901968240737916	0.9848894393071532	1
Where do you plan to go? Where you are coming from and when you will come back?	[]	where do u plan to go? where you are coming from and when u come back?	0.0084968442097306	0.9934754967689514	0.9849786525592208	0
Do you wish to buy ticket for this movie?	[]	do u want to buy tickets for this movie?	0.0055063436739146	0.990490198135376	0.9849838544614612	0
Yes, I'd like to make a reservation.	[]	yeah i wanna make a reservation.	0.0037548318505287	0.988931119441986	0.9851762875914574	0
Thanks. I need a cab to go there.	[]	thanks:-) i need a cab to go there	0.0094645638018846	0.9946617484092712	0.9851971846073866	0
Please verify the following information. You are picking up a compact car from Intercity Terminal at tomorrow 6:30 pm, and the drop-off day is next Wednesday.	['Intercity Terminal', 'tomorrow', '6:30 pm', 'next Wednesday']	hey plz check this up - u'r picking up a compact car from Intercity Terminal tomorrow 6:30 pm, and the u'll drop it next Wednesday.	0.0025500035844743	0.9878109097480774	0.9852609061636032	1
Yup, there is bus leaving at 6:30 am and you've got an economy ticket for a price of $30. Do you wish to have this bus?	['6:30 am', ' $30']	yep there is bus leaving at 6:30 am and you get an economy ticket for$30. do u want to have this bus?	0.0081249475479125	0.993433952331543	0.9853090047836304	0
It would be my pleasure to help you. What location should I narrow my search to and what type of cuisine do you prefer? You can say things like American, Indian, or any other type of cuisine.	['American', 'Indian']	i'll be happy to helpu.where to search? and what cuisine do u like ? say smth like american, indian, or other.	0.0030515738762915	0.988382875919342	0.9853313020430504	1
Please confirm to fix an appointment to that Salon at 1512 Barber shop on March 3rd for the time 3 pm.	['1512 Barber shop', '3 pm', 'March 3rd']	hey plz confirm - u wanna fix an appointment at 1512 Barber shop on March 3rd for 3 pm	0.0033674652222543	0.9886998534202576	0.9853323881980032	1
Please confirm the following: Booking a shared ride going to 1327 East Monte Vista Avenue.	['1327 East Monte Vista Avenue']	plz confirm that -  u wabba book a shared ride to 1327 east monte vista avenue.	0.004533929284662	0.989885687828064	0.985351758543402	1
Could you give me their address?	[]	can you give me their address???	0.0075755165889859	0.9929555654525756	0.9853800488635898	0
Can you confirm that you can play Penguin Highway with subtitles?	['Penguin Highway']	can u play penguin highway with subtitles?	0.0035999049432575	0.9889830946922302	0.9853831897489728	0
Where would you like it to be located?	[]	where would u want it to be?	0.0058939564041793	0.9912835359573364	0.9853895795531572	0
When do you intend to visit them?	[]	when do u wanna go to them?	0.0042154137045145	0.9896160364151	0.9854006227105856	0
Would you like to make a flight reservation?	[]	do u wanna make a flight reservation?	0.0042659896425902	0.9897372126579284	0.9854712230153382	0
Okay. nice. Could you help me in searching for bus? I wish to leave from Anaheim on March 2nd. I need it for 2 persons.	['March 2nd', ' Anaheim']	ok, okay... nice:-) can you help me search for a bus? i want to leave from anaheim on march 2 i need it for 2 people.	0.0031056893058121	0.9886161684989928	0.9855104791931808	0
Thanks! Please find me a drama movie directed by Matteo Garrone.	['drama', ' Matteo Garrone']	thanks!......... find me a drama movie by matteo garrone	0.0069952979683876	0.9927613735198976	0.98576607555151	0
Yes, that is correct. What is the cost?	[]	yea thats right. whats the cost?	0.0031858116853982	0.9889553189277648	0.9857695072423668	0
yes, that's right. What is their number?	[]	yea thats right what is there number?	0.0063416850753128	0.9921663999557496	0.9858247148804368	0
Would you like to make a room reservation?	[]	do u wanna make a room reservation?	0.005478648468852	0.9913040399551392	0.9858253914862872	0
Thanks. Please add to my calendar.	[]	thanks:-) add to my calendar :)	0.0045267143286764	0.990364134311676	0.9858374199829996	0
Thank you for your help. Please check my balance.	[]	thanks for your help:) check my balance :)	0.0031119347549974	0.9889768958091736	0.985864961054176	0
I want the flight to be leave on next Monday and please search for the one to Seattle, WA.	['next Monday', 'Seattle, WA']	i wanna book flight next Monday and plz search for the one to Seattle	0.0037801421713083	0.9896457195281982	0.9858655773568898	1
Do you also have their address, and do they allow pets?	[]	do u have their address and do they let pets?	0.0037224583793431	0.9896717071533204	0.9859492487739772	0
Great, would you please confirm if you wanted to leave on March 1st and for how long you would like to stay? Do you know where you would like to depart from?	['March 1st']	if you wanted to leave on march 1st and how long would you want to stay. do you know where u wanna go?	0.0027685593813657	0.9887290000915528	0.985960440710187	0
Would you like to make a hotel reservation?	[]	do u wanna make a hotel reservation?	0.0049541667103767	0.9909362196922302	0.9859820529818536	0
Would you like to purchase the tickets?	[]	do u want to buy the tickets?	0.0037823587190359	0.9898366332054138	0.9860542744863778	0
Thanks. Look up songs from eight years ago.	[]	thanks:-) look up songs from 8 yrs ago.	0.0086508495733141	0.9948051571846008	0.9861543076112866	0
Can you search flights for me? I am leaving from the LAX.	['LAX']	will u search some flights for me? My departure is from LAX.	0.003209747839719	0.9896182417869568	0.9864084939472376	1
Can you please confirm that you want to schedule a visit at the Clayton Creek Apartments on March 1st?	['Clayton Creek Apartments', 'March 1st']	plz confirm - u wanna schedule a visit at the clayton creek apartments on march 1st?	0.0030470478814095	0.9894715547561646	0.986424506874755	1
Okay, please confirm that you'd like to book an Economy class ticket for 3 people through Delta Airlines for the flight that is from Chicago to New York. The flight leaves on March 1st at 9:15 am and the return flight leaves at 6 am on March 13th.	['Chicago', 'New York', 'March 1st', 'March 13th', '9:15 am', '6 am']	ok... plz confirm that ud like to book an economy ticket for 3 people with Delta from Chicago to NY. The flight is on March 1st at 9:15 am and u will depart back at 6 am on March 13th.	0.0032114656642079	0.9897900223731996	0.9865785567089916	1
Yes, this one could work. What would the weather there be like on March 6th?	['March 6th']	yea this one could work what would be the weather on march 6th?	0.002881143707782	0.989521026611328	0.986639882903546	0
Would you find me some more events please?	[]	do u find me some more things to do?	0.0055407029576599	0.9922299981117249	0.9866892951540648	0
Can you tell me the time when you want to depart, and when the bus leaves? How do you consider the March 4th?	['March 4th']	can you tell me when u wanna go out and when the bus leaves? how do u think about the march 4th?	0.0030112520325928	0.9897251129150392	0.9867138608824462	0
Can you tell me where you want to arrive?	[]	can you tell me where u wanna go?	0.0062945950776338	0.9930116534233092	0.9867170583456756	0
Thanks. That is it.	[]	thanks:-) thats it.	0.0071213375777006	0.9939047694206238	0.9867834318429232	0
Would you like to make the hotel reservation?	[]	do u wanna make the hotel reservation?	0.0053569176234304	0.99215430021286	0.9867973825894296	0
Do you have any hotels in mind? When will you be checking in and for how many days will you be staying?	[]	do u have any hotels in mind? when will u be checking in and how many days are you staying?	0.0041696242988109	0.991023063659668	0.986853439360857	0
Yes, I'd like to leave SD in the afternoon 3:45 and travel to Long Beach.	['afternoon 3:45', ' SD', ' Long Beach']	yea i wanna leave SD in the afternoon 3:45 and go to long beach.	0.0038600692059844	0.9907745718955994	0.9869145026896148	0
Can I enjoy Owls Vs Terrapins? Do you have events details?	['Owls Vs Terrapins']	i like owls vs terrapins do u have details about it?	0.0038016107864677	0.9907671809196472	0.9869655701331794	0
Yes, that is correct.	[]	yea thats right.	0.0033294111490249	0.9903662204742432	0.9870368093252182	0
Please confirm you want me to make an appointment on March 14th at Today's Haircuts at 11 am.	"[""Today's Haircuts"", '11 am', 'March 14th']"	plz confirm tha u wanna have it on March 14th at today's haircuts at 11 am	0.0034559499472379	0.9905551075935364	0.9870991576462984	1
Please confirm the following information: You would like a ride to 85 Santa Rosa Avenue, and would like 1 seat. You would prefer a Luxury ride. Is this correct?	['85 Santa Rosa Avenue']	you want a ride to 85 santa rosa avenue and u wanna get 1 seat you want a luxury ride Is it right?	0.0028340814169496	0.990040957927704	0.9872068765107542	0
Yes, that is okay for me. Thanks.	[]	yeah thats ok for me thanks :-)	0.0041252770461142	0.9913883805274964	0.987263103481382	0
Yes, where are you planning to visit?	[]	yea where are you going to go?	0.005335159599781	0.9926371574401855	0.9873019978404044	0
